Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD
2010-12-14,45.76,27.62,21.47,173.94,167.33,124.67,1241.59,17.61,1.34,1395.85,62.13,136.18
2010-12-15,45.77,27.85,21.28,175.57,165.21,124.1,1235.23,17.94,1.32,1379.4,60.99,134.7
2010-12-16,45.89,27.99,21.3,178.04,164.46,124.82,1242.87,17.39,1.32,1369.3,60.17,133.81
2010-12-17,45.8,27.9,21.46,177.58,164.04,124.3,1243.91,16.11,1.32,1374.65,60.44,134.2
2010-12-20,46.03,27.81,21.23,183.29,166.05,124.6,1247.08,16.41,1.31,1384.25,60.57,135.11
2010-12-21,46.31,28.07,21.1,184.75,168.23,125.39,1254.6,16.49,1.31,1385.29,60.55,135.32
2010-12-22,46.45,28.19,20.89,184.76,169.6,125.78,1258.84,15.45,1.31,1384.6,59.84,135.05
2010-12-23,46.23,28.3,20.84,182.59,167.6,125.6,1256.77,16.47,1.31,1379.79,59.89,134.66
2010-12-24,,,,,,,,,1.31,1384.25,,
2010-12-27,46.38,28.07,20.84,182.14,169.83,125.65,1257.54,17.67,1.32,1383.6,59.54,135.02
2010-12-28,46.5,28.01,20.88,181.09,169.19,125.83,1258.51,17.52,1.31,1405.99,61.09,137.22
2010-12-29,46.47,27.97,20.94,183.37,167.63,125.92,1259.78,17.28,1.32,1410.55,61.31,137.71
2010-12-30,46.24,27.85,21.02,182.75,167.64,125.72,1257.88,17.52,1.33,1404.05,60.88,137.03
2010-12-31,46.08,27.91,21.03,180.0,168.16,125.75,1257.64,17.75,1.34,1419.45,61.47,138.72
2011-01-03,47.08,27.98,20.85,184.22,173.05,127.05,1271.87,17.61,1.34,1413.8,60.77,138.0
2011-01-04,47.33,28.09,21.15,185.01,173.08,126.98,1270.2,17.38,1.33,1380.21,59.02,134.75
2011-01-05,47.71,28.0,20.94,187.42,174.0,127.64,1276.56,17.02,1.32,1376.8,58.22,134.37
2011-01-06,47.68,28.82,20.77,185.86,172.21,127.39,1273.85,17.4,1.3,1371.0,56.74,133.83
2011-01-07,48.02,28.6,20.66,185.49,170.69,127.14,1271.5,17.14,1.29,1368.6,56.74,133.58
2011-01-10,48.92,28.22,20.69,184.68,169.76,126.98,1269.75,17.54,1.29,1374.55,56.89,134.12
2011-01-11,48.81,28.11,21.05,184.34,169.36,127.43,1274.48,16.89,1.3,1381.95,58.04,134.91
2011-01-12,49.2,28.55,21.3,184.08,171.67,128.58,1285.96,16.24,1.31,1386.0,57.9,135.46
2011-01-13,49.38,28.19,21.29,185.53,171.57,128.37,1283.76,16.39,1.34,1373.55,56.05,134.05
2011-01-14,49.78,28.3,21.08,188.75,175.0,129.3,1293.24,15.46,1.34,1361.35,54.88,132.69
2011-01-17,,,,,,,,,1.33,1362.4,,
2011-01-18,48.66,28.66,21.08,191.25,174.68,129.52,1295.02,15.87,1.34,1367.25,55.81,133.43
2011-01-19,48.41,28.47,21.01,186.87,166.49,128.25,1281.92,17.31,1.35,1369.85,55.47,133.72
2011-01-20,47.53,28.35,20.95,181.96,165.69,128.08,1280.26,17.99,1.35,1345.5,54.64,131.2
2011-01-21,46.67,28.02,20.82,177.42,166.2,128.37,1283.35,18.47,1.36,1342.05,53.94,131.03
2011-01-24,48.21,28.38,21.24,176.85,166.3,129.1,1290.84,17.65,1.36,1334.3,53.43,130.36
2011-01-25,48.77,28.45,21.55,176.7,161.98,129.17,1291.18,17.59,1.37,1333.4,53.12,130.1
2011-01-26,49.12,28.78,21.75,175.39,161.3,129.67,1296.63,16.64,1.37,1345.49,55.1,131.16
2011-01-27,49.03,28.87,21.75,184.45,164.03,129.99,1299.54,16.15,1.37,1311.11,53.73,127.92
2011-01-28,48.01,27.75,21.46,171.14,161.77,127.72,1276.34,20.04,1.36,1334.79,54.2,130.28
2011-01-31,48.47,27.72,21.46,169.64,163.62,128.68,1286.12,19.53,1.37,1331.81,53.92,129.87
2011-02-01,49.29,27.99,21.48,172.11,165.33,130.74,1307.59,17.63,1.38,1340.25,55.44,130.8
2011-02-02,49.19,27.94,21.56,173.53,165.05,130.49,1304.03,17.3,1.38,1336.4,55.03,130.45
2011-02-03,49.06,27.65,21.57,173.71,164.64,130.78,1307.1,16.69,1.36,1352.85,56.52,132.2
2011-02-04,49.5,27.77,21.68,175.93,164.83,131.15,1310.87,15.93,1.36,1348.75,56.11,131.66
2011-02-07,50.27,28.2,21.69,176.43,167.13,131.97,1319.05,16.28,1.36,1348.75,56.12,131.68
2011-02-08,50.74,28.28,21.64,183.06,168.55,132.57,1324.57,15.81,1.36,1363.65,57.35,133.14
2011-02-09,51.17,27.97,21.46,185.3,166.01,132.27,1320.88,15.87,1.37,1362.39,56.46,133.07
2011-02-10,50.65,27.5,21.8,186.21,165.34,132.32,1321.87,16.09,1.36,1361.48,55.93,132.85
2011-02-11,50.98,27.25,21.76,189.25,166.66,133.11,1329.15,15.69,1.35,1355.75,55.73,132.32
2011-02-14,51.31,27.23,21.57,190.42,167.52,133.43,1332.32,15.95,1.35,1361.65,56.46,132.95
2011-02-15,51.41,26.96,21.45,189.03,167.91,133.01,1328.01,16.37,1.35,1373.05,57.51,133.97
2011-02-16,51.88,27.02,21.75,186.62,168.81,133.85,1336.32,16.72,1.36,1374.65,57.74,134.1
2011-02-17,51.19,27.21,21.97,187.76,167.16,134.25,1340.43,16.59,1.36,1383.24,58.45,135.04
2011-02-18,50.08,27.06,22.14,186.5,168.04,134.53,1343.01,16.43,1.37,1386.9,58.98,135.41
2011-02-21,,,,,,,,,1.37,1405.95,,
2011-02-22,48.37,26.59,21.81,180.42,162.94,131.83,1315.44,20.8,1.37,1397.55,58.43,136.29
2011-02-23,48.95,26.59,21.15,176.68,163.09,131.02,1307.4,22.13,1.37,1409.95,59.61,137.51
2011-02-24,48.98,26.77,21.28,177.75,163.44,130.93,1306.1,21.32,1.38,1399.75,57.74,136.48
2011-02-25,49.74,26.55,21.86,177.24,165.12,132.33,1319.88,19.22,1.38,1408.71,58.95,137.38
2011-02-28,50.46,26.58,21.47,173.29,163.78,133.15,1327.22,18.35,1.38,1411.3,59.83,137.66
2011-03-01,49.9,26.16,21.39,169.44,161.31,130.93,1306.33,21.01,1.38,1433.5,60.8,140.03
2011-03-02,50.3,26.08,21.49,172.02,161.69,131.21,1308.44,20.7,1.39,1434.55,60.79,139.92
2011-03-03,51.37,26.2,21.79,172.79,164.49,133.47,1330.97,18.6,1.4,1416.0,59.87,138.09
2011-03-04,51.43,25.95,21.56,171.67,161.0,132.47,1321.15,19.06,1.4,1428.79,60.4,139.35
2011-03-07,50.77,25.72,21.21,169.08,159.15,131.43,1310.13,20.66,1.4,1432.55,59.95,139.72
2011-03-08,50.82,25.91,21.13,166.89,161.3,132.58,1321.82,19.82,1.39,1428.39,59.41,139.36
2011-03-09,50.35,25.89,21.2,169.05,162.35,132.39,1320.02,20.22,1.39,1429.1,58.94,139.41
2011-03-10,49.52,25.41,20.79,166.14,160.27,129.94,1295.11,21.88,1.38,1413.05,56.83,137.77
2011-03-11,50.28,25.68,20.87,168.07,160.68,130.84,1304.28,20.08,1.39,1417.0,57.82,138.22
2011-03-14,50.51,25.69,20.84,166.73,158.43,130.05,1296.39,21.13,1.4,1426.65,57.81,138.86
2011-03-15,49.35,25.39,20.18,165.08,157.25,128.56,1281.87,24.32,1.4,1393.95,56.48,136.27
2011-03-16,47.14,24.79,19.81,164.7,154.38,126.18,1256.88,29.4,1.39,1399.3,55.24,136.24
2011-03-17,47.81,24.78,19.9,160.97,155.75,127.85,1273.72,26.37,1.4,1402.4,55.72,136.97
2011-03-18,47.24,24.8,19.93,161.82,159.96,127.76,1279.2,24.44,1.42,1417.55,56.66,138.37
2011-03-21,48.47,25.33,20.19,164.52,160.21,129.74,1298.38,20.61,1.42,1425.05,58.02,139.14
2011-03-22,48.74,25.3,20.14,162.6,160.79,129.29,1293.77,20.21,1.42,1428.09,58.17,139.05
2011-03-23,48.46,25.54,20.29,165.32,159.53,129.66,1297.54,19.17,1.41,1436.2,60.28,140.34
2011-03-24,49.28,25.81,20.38,171.1,159.91,130.9,1309.66,18.0,1.42,1429.1,59.99,139.22
2011-03-25,50.22,25.62,20.37,170.98,157.97,131.3,1313.8,17.91,1.41,1428.65,59.52,139.26
2011-03-28,50.06,25.41,20.34,169.35,156.47,130.98,1310.19,19.44,1.41,1418.65,58.48,138.54
2011-03-29,50.14,25.49,20.28,174.62,158.47,131.86,1319.44,18.16,1.41,1416.8,58.54,138.21
2011-03-30,49.8,25.61,20.46,179.42,159.07,132.77,1328.26,17.71,1.41,1423.38,59.64,138.67
2011-03-31,49.79,25.39,20.18,180.13,158.47,132.59,1325.83,17.74,1.42,1430.0,60.1,139.86
2011-04-01,49.22,25.48,19.72,180.13,160.23,133.15,1332.41,17.4,1.42,1427.88,59.77,139.19
2011-04-04,48.74,25.55,19.49,182.94,158.9,133.26,1332.87,17.5,1.42,1436.55,59.75,139.84
2011-04-05,48.41,25.78,19.71,185.29,158.91,133.24,1332.63,17.25,1.42,1450.6,62.71,142.05
2011-04-06,48.29,26.15,19.95,182.76,161.89,133.66,1335.54,16.9,1.43,1457.0,62.77,142.38
2011-04-07,48.3,26.2,20.03,184.91,162.4,133.32,1333.51,17.11,1.43,1456.5,62.51,142.51
2011-04-08,47.87,26.07,20.02,184.71,160.96,132.86,1328.17,17.87,1.45,1473.1,63.95,143.66
2011-04-11,47.26,25.98,20.12,184.04,161.47,132.46,1324.46,16.59,1.44,1463.0,62.1,142.64
2011-04-12,47.49,25.64,19.76,180.48,160.42,131.47,1314.16,17.09,1.45,1453.2,61.11,141.61
2011-04-13,48.02,25.63,19.78,182.29,160.17,131.46,1314.41,16.92,1.44,1457.35,60.86,141.9
2011-04-14,47.49,25.42,19.58,181.82,155.79,131.56,1314.52,16.27,1.45,1472.9,61.64,143.81
2011-04-15,46.78,25.37,19.75,180.01,155.13,132.04,1319.68,15.32,1.44,1484.5,61.44,145.05
2011-04-18,47.41,25.08,19.62,178.34,153.78,130.56,1305.14,16.96,1.42,1495.08,60.83,145.93
2011-04-19,48.27,25.15,19.86,178.82,151.89,131.31,1312.62,15.83,1.43,1493.1,61.64,145.93
2011-04-20,48.92,25.76,21.41,183.87,152.7,133.1,1330.36,15.07,1.45,1500.35,62.1,146.5
2011-04-21,50.1,25.52,21.46,185.89,153.51,133.78,1337.38,14.69,1.46,1502.35,62.63,146.74
2011-04-22,,,,,,,,,1.46,1507.68,,
2011-04-25,50.43,25.61,21.94,185.42,152.19,133.64,1335.25,15.77,1.46,1505.25,61.24,146.87
2011-04-26,50.06,26.19,22.48,182.3,153.27,134.79,1347.24,15.62,1.46,1507.0,60.22,146.38
2011-04-27,50.02,26.38,22.63,196.63,152.86,135.67,1355.66,15.35,1.48,1526.4,61.61,149.2
2011-04-28,49.54,26.71,22.8,195.07,150.6,136.11,1360.48,14.62,1.48,1534.95,61.28,149.82
2011-04-29,50.02,25.92,23.15,195.81,151.01,136.43,1363.61,14.75,1.48,1563.6,62.2,152.37
2011-05-02,49.47,25.66,22.91,201.19,151.3,136.22,1361.22,15.99,1.48,1544.5,60.12,150.41
2011-05-03,49.74,25.81,23.23,198.45,151.87,135.73,1356.62,16.7,1.48,1535.88,58.22,149.88
2011-05-04,49.94,26.06,23.5,199.97,151.52,134.83,1347.32,17.08,1.48,1515.45,58.34,147.73
2011-05-05,49.54,25.79,23.61,197.11,150.41,133.61,1335.1,18.2,1.45,1471.65,56.11,143.47
2011-05-06,49.52,25.87,23.25,197.6,150.1,134.2,1340.2,18.4,1.43,1494.75,56.09,145.3
2011-05-09,49.66,25.83,22.76,200.8,149.12,134.72,1346.29,17.16,1.44,1512.44,57.21,147.38
2011-05-10,49.92,25.67,23.03,203.94,150.4,135.87,1357.16,15.91,1.44,1515.24,56.76,147.9
2011-05-11,49.6,25.36,23.41,204.38,147.88,134.44,1342.08,16.95,1.42,1499.75,54.91,146.54
2011-05-12,49.51,25.32,23.7,206.07,142.75,135.08,1348.65,16.03,1.42,1502.35,54.65,146.59
2011-05-13,48.64,25.03,23.41,202.56,141.46,134.04,1337.77,17.07,1.41,1494.03,54.21,145.63
2011-05-16,47.61,24.57,23.64,192.51,140.6,133.19,1329.47,18.24,1.42,1489.2,54.47,145.37
2011-05-17,48.02,24.52,23.55,194.81,140.81,133.17,1328.98,17.55,1.42,1484.85,55.01,144.74
2011-05-18,48.55,24.69,23.88,197.09,140.84,134.36,1340.68,16.23,1.42,1495.0,55.39,145.6
2011-05-19,48.65,24.72,23.54,198.8,139.34,134.68,1343.6,15.52,1.43,1491.6,55.6,145.65
2011-05-20,47.89,24.49,23.22,198.65,135.02,133.61,1333.27,17.43,1.42,1511.55,55.76,147.49
2011-05-23,47.77,24.17,22.86,196.22,135.84,132.06,1317.37,18.27,1.4,1516.7,55.34,147.83
2011-05-24,47.46,24.15,22.61,193.27,136.34,131.95,1316.28,17.82,1.41,1524.4,56.61,148.59
2011-05-25,48.11,24.19,22.68,192.26,136.24,132.39,1320.47,17.07,1.41,1523.95,57.08,148.58
2011-05-26,47.86,24.67,22.5,195.0,136.26,133.0,1325.69,16.09,1.41,1517.99,57.1,148.22
2011-05-27,48.2,24.76,22.21,194.13,138.66,133.51,1331.1,15.98,1.43,1534.65,57.92,149.7
2011-05-30,,,,,,,,,1.43,1537.95,,
2011-05-31,49.69,25.01,22.51,196.69,140.73,134.9,1345.2,15.45,1.44,1533.35,58.15,149.64
2011-06-01,49.36,24.43,22.0,192.4,136.17,131.87,1314.55,18.3,1.43,1540.2,57.07,149.91
2011-06-02,49.44,24.22,22.08,193.65,134.38,131.73,1312.94,18.09,1.45,1531.9,56.61,149.5
2011-06-03,49.06,23.9,21.73,188.32,135.33,130.42,1300.16,17.95,1.46,1540.5,56.49,150.22
2011-06-06,48.29,24.01,21.83,185.69,133.9,129.04,1286.17,18.49,1.46,1542.0,54.82,150.48
2011-06-07,47.43,24.06,22.06,187.55,132.99,128.96,1284.94,18.07,1.47,1543.75,54.67,150.42
2011-06-08,47.46,23.94,21.82,188.05,131.59,128.42,1279.56,18.79,1.46,1535.55,53.43,149.81
2011-06-09,47.36,23.96,21.76,189.68,133.53,129.4,1289.0,17.77,1.45,1542.35,54.37,150.56
2011-06-10,46.56,23.7,21.38,186.53,135.92,127.6,1270.98,18.86,1.43,1529.9,53.4,149.24
2011-06-13,46.66,24.04,21.38,186.29,137.53,127.7,1271.83,19.61,1.44,1514.73,52.52,147.77
2011-06-14,47.49,24.22,21.82,189.96,137.1,129.32,1287.87,18.26,1.44,1522.1,53.39,148.67
2011-06-15,46.68,23.74,21.42,185.98,134.85,127.02,1265.42,21.32,1.42,1530.2,53.06,149.12
2011-06-16,46.45,24.0,21.42,183.65,136.09,127.3,1267.64,22.73,1.42,1528.35,51.78,148.97
2011-06-17,45.75,24.26,21.19,186.37,137.23,127.05,1271.5,21.85,1.43,1539.0,51.97,149.94
2011-06-20,45.05,24.47,21.32,187.72,135.14,127.7,1278.36,19.99,1.43,1539.95,52.25,150.03
2011-06-21,46.47,24.76,21.65,194.23,135.96,129.45,1295.52,18.86,1.44,1545.7,54.01,150.76
2011-06-22,46.09,24.65,21.4,191.63,134.52,128.67,1287.14,18.52,1.44,1545.8,54.66,150.99
2011-06-23,47.32,24.63,21.71,194.16,132.36,128.3,1283.5,19.29,1.43,1518.85,54.01,148.34
2011-06-24,46.62,24.3,21.2,192.55,130.91,126.81,1268.45,21.1,1.42,1500.15,52.58,146.26
2011-06-27,47.43,25.2,21.34,201.25,130.71,127.94,1280.1,20.56,1.43,1495.0,52.52,145.73
2011-06-28,47.89,25.8,21.49,202.35,129.26,129.61,1296.67,19.17,1.44,1500.5,53.16,146.24
2011-06-29,47.72,25.62,21.39,204.18,132.53,130.72,1307.41,17.27,1.44,1511.55,54.37,147.18
2011-06-30,47.95,26.0,22.16,204.49,133.09,131.97,1320.64,16.52,1.45,1499.6,54.59,146.0
2011-07-01,49.04,26.02,22.53,209.49,136.65,133.92,1339.67,15.87,1.45,1484.5,53.74,144.93
2011-07-04,,,,,,,,,1.45,1495.54,,
2011-07-05,49.92,26.03,22.44,213.19,134.5,133.81,1337.88,16.06,1.44,1515.7,55.42,147.63
2011-07-06,50.25,26.33,22.75,214.19,133.89,133.97,1339.22,16.34,1.43,1527.5,56.13,148.91
2011-07-07,51.03,26.77,23.23,216.74,135.01,135.36,1353.22,15.95,1.44,1530.55,56.25,149.15
2011-07-08,51.39,26.92,23.09,218.28,134.08,134.4,1343.8,15.95,1.43,1542.25,56.29,150.25
2011-07-11,50.57,26.63,22.85,212.55,132.02,131.97,1319.49,18.39,1.4,1553.6,55.62,151.59
2011-07-12,50.54,26.54,22.45,211.23,130.31,131.4,1313.64,19.87,1.4,1565.2,57.37,152.77
2011-07-13,51.15,26.63,22.48,213.5,129.92,131.84,1317.72,19.91,1.42,1581.75,59.27,154.14
2011-07-14,51.11,26.47,22.27,210.38,129.89,130.93,1308.87,20.8,1.41,1586.75,58.78,154.54
2011-07-15,52.13,26.78,22.37,212.87,130.16,131.69,1316.14,19.53,1.42,1592.1,59.72,155.2
2011-07-18,53.4,26.59,22.28,211.53,129.33,130.61,1305.44,20.95,1.41,1603.4,60.58,156.57
2011-07-19,53.84,27.54,23.06,218.06,128.49,132.73,1326.73,19.21,1.42,1587.85,59.68,154.66
2011-07-20,55.27,27.06,22.99,215.55,132.75,132.65,1325.84,19.09,1.42,1600.1,60.35,156.02
2011-07-21,55.33,27.1,22.81,213.21,135.58,134.49,1343.8,17.56,1.44,1587.9,60.05,154.83
2011-07-22,56.19,27.53,23.13,216.52,135.49,134.58,1345.02,17.52,1.44,1597.25,60.76,156.12
2011-07-25,56.93,27.91,23.03,213.49,136.85,133.83,1337.43,19.35,1.44,1614.05,60.28,157.34
2011-07-26,57.63,28.08,22.9,214.18,137.6,133.33,1331.94,20.23,1.45,1618.8,60.29,157.77
2011-07-27,56.08,27.33,22.53,222.52,134.72,130.6,1304.89,22.98,1.44,1613.0,58.48,157.19
2011-07-28,55.97,27.72,22.55,223.9,135.84,130.22,1300.67,23.74,1.43,1616.35,58.13,157.32
2011-07-29,55.78,27.4,22.33,222.52,134.97,129.33,1292.28,25.25,1.44,1626.14,56.89,158.29
2011-08-01,56.68,27.27,22.24,221.32,134.15,128.78,1286.94,23.66,1.42,1618.1,57.36,157.72
2011-08-02,55.56,26.8,21.72,211.7,131.23,125.49,1254.05,24.79,1.42,1659.25,58.45,161.52
2011-08-03,56.08,26.92,21.81,209.96,132.08,126.17,1260.34,23.38,1.43,1660.7,59.2,161.49
2011-08-04,53.91,25.94,20.85,201.48,126.23,120.26,1200.07,31.66,1.41,1647.9,55.9,160.64
2011-08-05,53.37,25.68,20.79,202.7,125.18,120.08,1199.38,32.0,1.43,1664.5,55.42,161.75
2011-08-08,50.46,24.48,20.11,193.7,117.66,112.26,1119.46,48.0,1.42,1716.85,55.44,167.12
2011-08-09,53.43,25.58,20.6,205.09,122.73,117.48,1172.53,35.06,1.44,1743.4,57.7,168.61
2011-08-10,51.96,24.2,19.93,194.13,110.34,112.29,1120.76,42.99,1.42,1794.5,59.3,174.58
2011-08-11,53.39,25.19,20.76,198.36,118.1,117.33,1172.64,39.0,1.42,1765.9,59.85,170.75
2011-08-12,53.86,25.1,20.65,202.3,116.47,118.12,1178.81,36.36,1.42,1745.99,59.22,169.97
2011-08-15,54.77,25.51,20.89,202.95,119.13,120.62,1204.49,31.87,1.44,1765.0,60.9,171.8
2011-08-16,54.35,25.35,20.79,197.68,116.87,119.59,1192.76,32.85,1.44,1785.0,60.28,173.92
2011-08-17,54.35,25.24,20.67,195.93,117.25,119.67,1193.89,31.58,1.44,1788.15,60.74,174.42
2011-08-18,52.29,24.67,19.77,182.52,113.14,114.51,1140.65,42.67,1.43,1823.85,59.76,177.72
2011-08-19,50.86,24.05,19.19,178.93,111.76,112.64,1123.53,43.05,1.44,1851.95,61.26,179.95
2011-08-22,50.92,23.98,19.38,177.54,106.51,112.73,1123.82,42.44,1.44,1897.1,63.7,184.59
2011-08-23,53.37,24.72,19.71,193.55,106.86,116.44,1162.35,36.27,1.44,1829.65,61.49,177.67
2011-08-24,53.74,24.9,19.8,193.73,110.31,118.08,1177.6,35.9,1.44,1750.55,59.96,171.65
2011-08-25,53.39,24.57,19.42,192.03,109.84,116.28,1159.27,39.76,1.44,1770.59,61.07,172.36
2011-08-26,54.8,25.25,19.77,199.27,111.75,117.97,1176.8,35.59,1.45,1828.05,62.48,177.47
2011-08-29,55.71,25.84,20.3,206.53,116.07,121.36,1210.08,32.28,1.45,1787.1,61.95,173.89
2011-08-30,55.71,26.23,20.24,210.92,115.18,121.68,1212.92,32.89,1.44,1834.44,63.0,179.1
2011-08-31,54.98,26.6,20.13,215.23,116.22,122.22,1218.89,31.62,1.44,1823.3,62.8,177.72
2011-09-01,54.43,26.21,19.99,212.54,112.16,120.94,1204.42,31.82,1.43,1824.55,63.38,177.87
2011-09-02,53.44,25.8,19.64,210.0,107.06,117.85,1173.97,33.92,1.42,1883.7,64.91,183.24
2011-09-05,,,,,,,,,1.41,1898.99,,
2011-09-06,54.25,25.51,19.54,216.18,104.56,116.99,1165.24,37.0,1.4,1872.9,65.34,182.9
2011-09-07,54.85,26.0,20.08,219.9,108.34,120.29,1198.62,33.38,1.41,1816.46,65.43,177.08
2011-09-08,54.88,26.22,19.9,217.26,104.79,119.04,1185.9,34.32,1.39,1868.26,66.63,181.81
2011-09-09,53.93,25.74,19.7,211.39,102.25,115.92,1154.23,38.52,1.37,1857.31,65.8,180.7
2011-09-12,54.28,25.89,20.28,216.56,102.92,116.67,1162.27,38.59,1.37,1813.25,63.9,176.67
2011-09-13,54.95,26.04,20.76,219.53,104.09,117.74,1172.87,36.91,1.37,1833.3,64.39,178.54
2011-09-14,55.61,26.5,21.12,222.57,104.54,119.37,1188.68,34.6,1.37,1819.2,63.17,177.21
2011-09-15,56.14,26.99,21.54,226.78,107.97,121.43,1209.11,31.97,1.39,1788.64,62.8,174.4
2011-09-16,57.21,27.12,21.97,239.3,107.49,121.52,1216.01,30.98,1.38,1810.84,64.11,176.03
2011-09-19,58.8,27.21,21.93,241.69,104.81,120.31,1204.09,32.73,1.37,1777.64,63.48,173.31
2011-09-20,59.06,26.98,22.2,233.25,102.61,120.17,1202.09,32.86,1.37,1803.25,65.63,175.78
2011-09-21,58.88,25.99,21.94,231.87,97.86,116.63,1166.76,37.32,1.36,1781.29,64.28,173.59
2011-09-22,57.4,25.06,21.62,223.23,93.98,112.86,1129.56,41.35,1.35,1735.33,59.3,169.05
2011-09-23,57.76,25.06,22.16,223.61,95.18,113.54,1136.43,41.25,1.35,1655.29,56.41,159.8
2011-09-26,57.6,25.44,22.24,229.85,99.14,116.24,1162.95,39.02,1.35,1626.85,57.34,157.58
2011-09-27,57.04,25.67,22.54,224.21,99.55,117.54,1175.38,37.71,1.36,1649.45,57.07,160.63
2011-09-28,56.72,25.58,22.31,229.71,96.32,115.14,1151.06,41.08,1.35,1607.94,54.54,156.22
2011-09-29,55.8,25.45,22.21,222.44,99.87,116.05,1160.4,38.84,1.36,1614.05,55.03,157.7
2011-09-30,54.47,24.89,21.34,216.23,94.55,113.15,1131.42,42.96,1.34,1623.25,55.19,158.06
2011-10-03,53.51,24.53,20.62,211.98,90.08,109.93,1099.23,45.45,1.32,1660.09,54.45,160.96
2011-10-04,53.21,25.34,21.22,212.5,94.58,112.34,1123.95,40.82,1.33,1623.44,52.5,157.64
2011-10-05,54.04,25.89,21.85,219.5,94.29,114.42,1144.03,37.81,1.33,1640.4,54.89,159.46
2011-10-06,53.91,26.34,22.03,221.51,97.93,116.49,1164.97,36.27,1.34,1649.68,56.27,160.49
2011-10-07,52.83,26.25,22.29,224.74,92.69,115.71,1155.46,36.2,1.34,1638.59,54.88,159.18
2011-10-10,55.54,26.94,22.88,231.32,96.14,119.58,1194.89,33.02,1.36,1674.94,56.84,163.27
2011-10-11,57.18,27.0,22.99,235.48,96.7,119.7,1195.54,32.86,1.36,1662.24,56.91,162.1
2011-10-12,57.46,26.96,23.12,236.81,99.11,120.75,1207.25,31.26,1.38,1676.7,57.39,163.26
2011-10-13,58.35,27.18,23.39,236.15,96.15,120.51,1203.66,30.7,1.38,1666.2,56.28,162.3
2011-10-14,60.29,27.27,23.5,246.71,96.73,122.57,1224.58,28.24,1.39,1679.09,57.96,163.4
2011-10-17,60.0,26.98,23.28,242.33,96.9,120.23,1200.86,33.39,1.37,1669.15,56.59,162.62
2011-10-18,60.32,27.31,23.4,243.88,102.25,122.58,1225.38,31.56,1.37,1654.29,56.97,161.84
2011-10-19,56.95,27.13,24.24,231.53,100.79,121.13,1209.88,34.44,1.38,1641.3,53.55,159.87
2011-10-20,56.47,27.04,23.61,233.61,100.86,121.66,1215.39,34.78,1.38,1618.6,53.13,157.77
2011-10-21,56.12,27.16,24.03,234.78,102.09,123.97,1238.25,31.32,1.39,1640.52,53.98,159.52
2011-10-24,57.97,27.19,24.59,237.61,103.98,125.49,1254.19,29.26,1.39,1652.18,56.03,161.02
2011-10-25,56.82,26.81,24.63,227.15,100.44,123.05,1229.05,32.22,1.39,1703.35,57.45,165.59
2011-10-26,57.23,26.59,24.7,198.4,106.33,124.3,1242.0,29.86,1.39,1723.75,57.97,167.4
2011-10-27,57.81,27.25,25.13,206.78,116.4,128.63,1284.59,25.46,1.42,1743.95,59.11,169.55
2011-10-28,57.85,26.98,24.98,217.32,115.86,128.6,1285.09,24.53,1.41,1742.09,60.48,169.62
2011-10-31,57.83,26.63,24.54,213.51,109.55,125.5,1253.3,29.96,1.39,1713.25,58.83,167.34
2011-11-01,56.64,25.99,23.9,212.1,103.54,122.0,1218.28,34.77,1.37,1718.3,58.51,167.38
2011-11-02,56.77,26.01,23.85,215.62,106.13,123.99,1237.9,32.74,1.37,1735.0,59.96,169.06
2011-11-03,57.58,26.53,24.2,218.29,107.68,126.25,1261.15,30.5,1.38,1762.65,61.83,171.72
2011-11-04,57.18,26.25,23.74,216.48,105.04,125.48,1253.23,30.16,1.38,1753.29,61.3,170.85
2011-11-07,57.1,26.8,24.28,217.0,105.57,126.26,1261.12,29.85,1.38,1795.25,63.3,174.98
2011-11-08,58.03,27.16,24.75,217.99,108.58,127.88,1275.92,27.48,1.38,1784.5,62.5,173.53
2011-11-09,56.47,26.2,23.84,211.22,99.67,123.16,1229.1,36.16,1.35,1771.49,60.69,172.07
2011-11-10,55.03,26.28,24.06,210.79,99.5,124.32,1239.69,32.81,1.36,1758.34,60.17,171.14
2011-11-11,54.95,26.91,24.85,217.39,101.66,126.66,1263.85,30.04,1.38,1788.49,62.31,173.96
2011-11-14,54.18,26.76,24.63,218.93,99.29,125.46,1251.78,31.13,1.36,1780.5,61.17,173.2
2011-11-15,55.55,26.74,25.34,217.83,99.75,126.08,1257.81,31.22,1.35,1780.9,61.33,173.36
2011-11-16,54.97,26.07,24.94,211.99,95.6,124.08,1236.91,33.51,1.35,1761.49,60.31,171.51
2011-11-17,53.92,25.54,24.34,204.52,92.35,122.1,1216.13,34.51,1.35,1718.69,57.87,167.1
2011-11-18,53.56,25.3,24.29,197.14,91.91,121.98,1215.65,32.0,1.35,1722.35,57.06,167.62
2011-11-21,52.72,25.0,23.57,189.25,91.3,119.66,1192.98,32.91,1.35,1680.19,56.2,163.5
2011-11-22,53.79,24.79,23.24,192.34,89.4,119.19,1188.04,31.97,1.35,1698.69,57.04,165.31
2011-11-23,52.43,24.47,22.7,188.99,87.89,116.56,1161.79,33.98,1.33,1692.44,55.49,164.83
2011-11-24,,,,,,,,,1.33,1694.25,,
